# system_capacity,brine_disposal_cost,flowrate_MGD,LCOW,Total CAPEX (MGD),Total OPEX (MGD/year),SEC,Ozone_CAPEX_frac,Ozone_OPEX_frac,BAF_CAPEX_frac,BAF_OPEX_frac,UF_CAPEX_frac,UF_OPEX_frac,UV_AOP_CAPEX_frac,UV_AOP_OPEX_frac,Cl_CAPEX_frac,Cl_OPEX_frac,RO_CAPEX_frac,RO_OPEX_frac,brine_frac,Total_Opex_frac
3.548821e+00,6.500000e-01,8.100000e+01,1.310284e+00,4.386217e+02,3.858633e+01,3.075850e+00,4.640245e+00,2.649518e+00,6.203303e+00,4.128568e+00,5.164523e+00,1.517876e+01,2.606373e+00,2.258210e+00,7.093910e-01,1.287607e-01,2.619155e+01,1.569850e+01,1.444229e+01,4.004232e+01
3.548821e+00,7.250000e-01,8.100000e+01,1.332180e+00,4.418803e+02,3.879667e+01,3.098576e+00,4.545432e+00,2.595381e+00,6.076552e+00,4.044210e+00,5.058998e+00,1.486861e+01,2.557354e+00,2.219525e+00,6.944566e-01,1.260750e-01,2.599064e+01,1.558854e+01,1.563422e+01,3.944235e+01
3.548821e+00,8.000000e-01,8.100000e+01,1.353564e+00,4.450176e+02,3.899863e+01,3.120233e+00,4.458827e+00,2.545931e+00,5.960774e+00,3.967155e+00,4.962607e+00,1.458532e+01,2.512265e+00,2.183648e+00,6.808489e-01,1.236261e-01,2.580504e+01,1.548657e+01,1.672739e+01,3.889225e+01
3.548821e+00,8.750000e-01,8.100000e+01,1.374641e+00,4.480821e+02,3.919560e+01,3.141257e+00,4.376949e+00,2.499180e+00,5.851316e+00,3.894305e+00,4.871478e+00,1.431748e+01,2.469462e+00,2.149424e+00,6.680028e-01,1.213133e-01,2.562820e+01,1.538919e+01,1.776370e+01,3.837089e+01
3.548821e+00,9.500000e-01,8.100000e+01,1.395432e+00,4.510781e+02,3.938791e+01,3.161694e+00,4.299345e+00,2.454869e+00,5.747572e+00,3.825259e+00,4.785107e+00,1.406364e+01,2.428738e+00,2.116718e+00,6.558442e-01,1.191233e-01,2.545917e+01,1.529589e+01,1.874873e+01,3.787550e+01
3.548821e+00,1.025000e+00,8.100000e+01,1.415832e+00,4.539800e+02,3.957383e+01,3.181334e+00,4.227393e+00,2.413786e+00,5.651383e+00,3.761241e+00,4.705026e+00,1.382827e+01,2.390785e+00,2.086053e+00,6.445919e-01,1.170955e-01,2.530039e+01,1.520799e+01,1.966600e+01,3.741444e+01
3.548821e+00,1.100000e+00,8.100000e+01,1.436232e+00,4.568820e+02,3.975976e+01,3.200974e+00,4.155441e+00,2.372702e+00,5.555194e+00,3.697223e+00,4.624944e+00,1.359291e+01,2.352831e+00,2.055388e+00,6.333395e-01,1.150677e-01,2.514161e+01,1.512008e+01,2.058327e+01,3.695337e+01
3.548821e+00,1.175000e+00,8.100000e+01,1.456273e+00,4.596971e+02,3.993983e+01,3.219888e+00,4.088501e+00,2.334480e+00,5.465705e+00,3.637665e+00,4.550441e+00,1.337394e+01,2.317351e+00,2.026564e+00,6.228891e-01,1.131834e-01,2.499185e+01,1.503692e+01,2.144051e+01,3.652275e+01
3.548821e+00,1.250000e+00,8.100000e+01,1.476096e+00,4.624586e+02,4.011630e+01,3.238359e+00,4.024540e+00,2.297959e+00,5.380200e+00,3.580757e+00,4.479253e+00,1.316472e+01,2.283352e+00,1.998851e+00,6.129142e-01,1.113843e-01,2.484743e+01,1.495657e+01,2.226207e+01,3.611024e+01
3.548821e+00,1.325000e+00,8.100000e+01,1.495711e+00,4.651693e+02,4.028937e+01,3.256414e+00,3.963327e+00,2.263007e+00,5.298367e+00,3.526294e+00,4.411124e+00,1.296448e+01,2.250725e+00,1.972172e+00,6.033773e-01,1.096637e-01,2.470790e+01,1.487880e+01,2.305076e+01,3.571442e+01
3.548821e+00,1.400000e+00,8.100000e+01,1.515130e+00,4.678317e+02,4.045922e+01,3.274077e+00,3.904656e+00,2.229507e+00,5.219933e+00,3.474092e+00,4.345824e+00,1.277256e+01,2.219371e+00,1.946460e+00,5.942450e-01,1.080155e-01,2.457289e+01,1.480341e+01,2.380903e+01,3.533405e+01
3.548821e+00,1.475000e+00,8.100000e+01,1.534364e+00,4.704482e+02,4.062601e+01,3.291371e+00,3.848343e+00,2.197353e+00,5.144650e+00,3.423988e+00,4.283148e+00,1.258836e+01,2.189205e+00,1.921653e+00,5.854874e-01,1.064347e-01,2.444205e+01,1.473024e+01,2.453910e+01,3.496802e+01
3.548821e+00,1.550000e+00,8.100000e+01,1.553423e+00,4.730208e+02,4.078989e+01,3.308313e+00,3.794222e+00,2.166451e+00,5.072299e+00,3.375836e+00,4.222913e+00,1.241132e+01,2.160146e+00,1.897695e+00,5.770778e-01,1.049162e-01,2.431508e+01,1.465911e+01,2.524293e+01,3.461533e+01
3.548821e+00,1.625000e+00,8.100000e+01,1.572315e+00,4.755516e+02,4.095100e+01,3.324924e+00,3.742147e+00,2.136716e+00,5.002682e+00,3.329502e+00,4.164953e+00,1.224098e+01,2.132124e+00,1.874535e+00,5.689924e-01,1.034559e-01,2.419172e+01,1.458989e+01,2.592230e+01,3.427508e+01
3.548821e+00,1.700000e+00,8.100000e+01,1.591077e+00,4.765286e+02,4.101317e+01,3.331322e+00,3.695601e+00,2.110139e+00,4.940458e+00,3.288090e+00,4.113149e+00,1.208872e+01,2.106211e+00,1.852297e+00,5.618537e-01,1.021616e-01,2.397103e+01,1.445874e+01,2.671155e+01,3.390015e+01
3.548821e+00,1.775000e+00,8.100000e+01,1.609827e+00,4.765286e+02,4.101317e+01,3.331322e+00,3.652558e+00,2.085562e+00,4.882915e+00,3.249792e+00,4.065242e+00,1.194792e+01,2.081679e+00,1.830723e+00,5.553096e-01,1.009717e-01,2.369183e+01,1.429033e+01,2.756516e+01,3.350530e+01
3.548821e+00,1.850000e+00,8.100000e+01,1.628577e+00,4.765286e+02,4.101317e+01,3.331322e+00,3.610505e+00,2.061551e+00,4.826697e+00,3.212377e+00,4.018438e+00,1.181036e+01,2.057712e+00,1.809646e+00,5.489163e-01,9.980915e-02,2.341907e+01,1.412581e+01,2.839911e+01,3.311955e+01
3.548821e+00,1.925000e+00,8.100000e+01,1.647327e+00,4.765286e+02,4.101317e+01,3.331322e+00,3.569410e+00,2.038086e+00,4.771759e+00,3.175813e+00,3.972700e+00,1.167594e+01,2.034291e+00,1.789048e+00,5.426684e-01,9.867312e-02,2.315251e+01,1.396503e+01,2.921408e+01,3.274258e+01
3.548821e+00,2.000000e+00,8.100000e+01,1.666077e+00,4.765286e+02,4.101317e+01,3.331322e+00,3.529240e+00,2.015149e+00,4.718058e+00,3.140073e+00,3.927991e+00,1.154454e+01,2.011397e+00,1.768914e+00,5.365612e-01,9.756265e-02,2.289195e+01,1.380786e+01,3.001071e+01,3.237410e+01
3.756930e+00,5.000000e-01,8.575000e+01,1.254625e+00,4.494524e+02,4.023805e+01,3.026411e+00,4.832835e+00,2.780413e+00,6.514309e+00,4.343837e+00,4.873743e+00,1.588318e+01,2.648103e+00,2.345052e+00,6.997958e-01,1.273510e-01,2.682227e+01,1.605261e+01,1.207650e+01,4.153245e+01
3.756930e+00,5.750000e-01,8.575000e+01,1.277141e+00,4.530558e+02,4.047145e+01,3.050446e+00,4.727466e+00,2.719793e+00,6.372281e+00,4.249130e+00,4.767483e+00,1.553689e+01,2.595253e+00,2.302639e+00,6.840493e-01,1.245147e-01,2.659691e+01,1.592963e+01,1.339397e+01,4.086259e+01
3.756930e+00,6.500000e-01,8.575000e+01,1.299261e+00,4.565607e+02,4.069797e+01,3.073640e+00,4.628857e+00,2.663061e+00,6.239362e+00,4.160498e+00,4.668038e+00,1.521281e+01,2.545524e+00,2.262476e+00,6.693410e-01,1.218639e-01,2.638465e+01,1.581348e+01,1.463004e+01,4.023418e+01
3.756930e+00,7.250000e-01,8.575000e+01,1.321016e+00,4.599746e+02,4.091818e+01,3.096070e+00,4.536239e+00,2.609777e+00,6.114520e+00,4.077252e+00,4.574637e+00,1.490842e+01,2.498586e+00,2.224346e+00,6.555507e-01,1.193772e-01,2.618388e+01,1.570332e+01,1.579410e+01,3.964249e+01
3.756930e+00,8.000000e-01,8.575000e+01,1.342437e+00,4.633050e+02,4.113264e+01,3.117805e+00,4.448967e+00,2.559568e+00,5.996884e+00,3.998810e+00,4.486626e+00,1.462160e+01,2.454154e+00,2.188062e+00,6.425773e-01,1.170366e-01,2.599330e+01,1.559851e+01,1.689390e+01,3.908359e+01
3.756930e+00,8.750000e-01,8.575000e+01,1.363547e+00,4.665571e+02,4.134172e+01,3.138897e+00,4.366500e+00,2.512123e+00,5.885724e+00,3.924687e+00,4.403461e+00,1.435057e+01,2.411992e+00,2.153464e+00,6.303364e-01,1.148271e-01,2.581177e+01,1.549844e+01,1.793611e+01,3.855411e+01
3.756930e+00,9.500000e-01,8.575000e+01,1.384370e+00,4.697364e+02,4.154584e+01,3.159398e+00,4.288370e+00,2.467173e+00,5.780410e+00,3.854462e+00,4.324669e+00,1.409379e+01,2.371892e+00,2.120411e+00,6.187555e-01,1.127359e-01,2.563835e+01,1.540263e+01,1.892635e+01,3.805121e+01
3.756930e+00,1.025000e+00,8.575000e+01,1.404923e+00,4.728475e+02,4.174532e+01,3.179351e+00,4.214176e+00,2.424488e+00,5.680403e+00,3.787776e+00,4.249848e+00,1.384995e+01,2.333674e+00,2.088780e+00,6.077722e-01,1.107518e-01,2.547225e+01,1.531067e+01,1.986946e+01,3.757242e+01
3.756930e+00,1.100000e+00,8.575000e+01,1.425226e+00,4.758945e+02,4.194047e+01,3.198794e+00,4.143571e+00,2.383868e+00,5.585232e+00,3.724315e+00,4.178645e+00,1.361791e+01,2.297182e+00,2.058461e+00,5.973328e-01,1.088652e-01,2.531278e+01,1.522221e+01,2.076964e+01,3.711562e+01
3.756930e+00,1.175000e+00,8.575000e+01,1.445294e+00,4.788811e+02,4.213154e+01,3.217760e+00,4.076250e+00,2.345137e+00,5.494489e+00,3.663806e+00,4.110754e+00,1.339666e+01,2.262277e+00,2.029358e+00,5.873902e-01,1.070678e-01,2.515935e+01,1.513692e+01,2.163054e+01,3.667895e+01
3.756930e+00,1.250000e+00,8.575000e+01,1.465140e+00,4.818105e+02,4.231878e+01,3.236280e+00,4.011947e+00,2.308142e+00,5.407812e+00,3.606009e+00,4.045907e+00,1.318532e+01,2.228837e+00,2.001384e+00,5.779034e-01,1.053521e-01,2.501144e+01,1.505455e+01,2.245539e+01,3.626076e+01
3.756930e+00,1.325000e+00,8.575000e+01,1.484778e+00,4.846859e+02,4.250239e+01,3.254381e+00,3.950424e+00,2.272747e+00,5.324884e+00,3.550711e+00,3.983863e+00,1.298313e+01,2.196755e+00,1.974462e+00,5.688359e-01,1.037118e-01,2.486860e+01,1.497487e+01,2.324701e+01,3.585963e+01
3.756930e+00,1.400000e+00,8.575000e+01,1.504220e+00,4.875099e+02,4.268258e+01,3.272088e+00,3.891473e+00,2.238832e+00,5.245423e+00,3.497725e+00,3.924413e+00,1.278938e+01,2.165933e+00,1.948522e+00,5.601556e-01,1.021411e-01,2.473043e+01,1.489765e+01,2.400792e+01,3.547426e+01
3.756930e+00,1.475000e+00,8.575000e+01,1.523474e+00,4.902849e+02,4.285950e+01,3.289422e+00,3.834907e+00,2.206288e+00,5.169175e+00,3.446882e+00,3.867368e+00,1.260348e+01,2.136284e+00,1.923501e+00,5.518338e-01,1.006348e-01,2.459658e+01,1.482273e+01,2.474034e+01,3.510351e+01
3.756930e+00,1.550000e+00,8.575000e+01,1.542553e+00,4.930131e+02,4.303331e+01,3.306402e+00,3.780558e+00,2.175020e+00,5.095917e+00,3.398032e+00,3.812559e+00,1.242486e+01,2.107731e+00,1.899341e+00,5.438451e-01,9.918838e-02,2.446671e+01,1.474992e+01,2.544632e+01,3.474636e+01
3.756930e+00,1.625000e+00,8.575000e+01,1.561619e+00,4.953862e+02,4.319823e+01,3.323074e+00,3.729933e+00,2.145147e+00,5.025766e+00,3.350961e+00,3.757131e+00,1.225193e+01,2.082777e+00,1.876357e+00,5.379600e-01,9.810846e-02,2.433944e+01,1.467841e+01,2.612608e+01,3.440091e+01
3.756930e+00,1.700000e+00,8.575000e+01,1.580390e+00,4.967356e+02,4.328410e+01,3.331321e+00,3.682520e+00,2.117875e+00,4.961870e+00,3.308356e+00,3.709481e+00,1.209618e+01,2.057089e+00,1.853905e+00,5.310548e-01,9.685378e-02,2.413423e+01,1.455718e+01,2.689341e+01,3.403035e+01
3.756930e+00,1.775000e+00,8.575000e+01,1.598983e+00,4.970340e+02,4.328928e+01,3.331322e+00,3.637708e+00,2.092836e+00,4.903365e+00,3.269636e+00,3.668500e+00,1.195538e+01,2.030439e+00,1.831806e+00,5.230668e-01,9.541302e-02,2.385250e+01,1.438725e+01,2.775210e+01,3.363232e+01
3.756930e+00,1.850000e+00,8.575000e+01,1.617733e+00,4.970340e+02,4.328928e+01,3.331322e+00,3.595545e+00,2.068579e+00,4.846534e+00,3.231740e+00,3.625981e+00,1.181681e+01,2.006905e+00,1.810575e+00,5.170043e-01,9.430715e-02,2.357605e+01,1.422049e+01,2.858948e+01,3.324251e+01
3.756930e+00,1.925000e+00,8.575000e+01,1.636483e+00,4.970341e+02,4.328928e+01,3.331322e+00,3.554349e+00,2.044879e+00,4.791004e+00,3.194712e+00,3.584436e+00,1.168142e+01,1.983911e+00,1.789830e+00,5.110807e-01,9.322662e-02,2.330592e+01,1.405756e+01,2.940766e+01,3.286163e+01
3.756930e+00,2.000000e+00,8.575000e+01,1.655234e+00,4.970341e+02,4.328928e+01,3.331322e+00,3.514086e+00,2.021715e+00,4.736733e+00,3.158523e+00,3.543832e+00,1.154910e+01,1.961438e+00,1.769556e+00,5.052913e-01,9.217057e-02,2.304192e+01,1.389832e+01,3.020732e+01,3.248938e+01
3.965040e+00,5.000000e-01,9.050000e+01,1.243652e+00,4.663032e+02,4.230718e+01,3.023700e+00,4.830330e+00,2.798085e+00,6.559830e+00,4.381691e+00,4.351663e+00,1.593283e+01,2.593521e+00,2.352227e+00,6.632443e-01,1.210666e-01,2.703065e+01,1.617593e+01,1.220893e+01,4.176183e+01
3.965040e+00,5.750000e-01,9.050000e+01,1.266215e+00,4.701178e+02,4.255435e+01,3.047832e+00,4.723913e+00,2.736440e+00,6.415310e+00,4.285157e+00,4.255791e+00,1.558182e+01,2.541285e+00,2.309268e+00,6.481601e-01,1.183430e-01,2.679896e+01,1.604936e+01,1.353620e+01,4.108038e+01
3.965040e+00,6.500000e-01,9.050000e+01,1.288377e+00,4.738274e+02,4.279418e+01,3.071116e+00,4.624380e+00,2.678783e+00,6.280139e+00,4.194869e+00,4.166122e+00,1.525351e+01,2.492156e+00,2.268607e+00,6.340791e-01,1.157991e-01,2.658088e+01,1.592990e+01,1.478078e+01,4.044146e+01
3.965040e+00,7.250000e-01,9.050000e+01,1.310171e+00,4.774404e+02,4.302730e+01,3.093627e+00,4.530944e+00,2.624658e+00,6.153249e+00,4.110112e+00,4.081945e+00,1.494531e+01,2.445803e+00,2.230020e+00,6.208841e-01,1.134138e-01,2.637473e+01,1.581668e+01,1.595225e+01,3.984019e+01
3.965040e+00,8.000000e-01,9.050000e+01,1.331627e+00,4.809641e+02,4.325426e+01,3.115435e+00,4.442946e+00,2.573684e+00,6.033743e+00,4.030287e+00,4.002668e+00,1.465505e+01,2.401945e+00,2.193317e+00,6.084775e-01,1.111698e-01,2.617913e+01,1.570900e+01,1.705859e+01,3.927250e+01
3.965040e+00,8.750000e-01,9.050000e+01,1.352771e+00,4.844048e+02,4.347552e+01,3.136596e+00,4.359829e+00,2.525536e+00,5.920866e+00,3.954890e+00,3.927787e+00,1.438089e+01,2.360342e+00,2.158332e+00,5.967767e-01,1.090525e-01,2.599292e+01,1.560625e+01,1.810654e+01,3.873494e+01
3.965040e+00,9.500000e-01,9.050000e+01,1.373624e+00,4.877681e+02,4.369150e+01,3.157160e+00,4.281116e+00,2.479939e+00,5.813970e+00,3.883487e+00,3.856874e+00,1.412125e+01,2.320786e+00,2.124920e+00,5.857115e-01,1.070492e-01,2.581512e+01,1.550793e+01,1.910185e+01,3.822457e+01
3.965040e+00,1.025000e+00,9.050000e+01,1.394207e+00,4.910589e+02,4.390256e+01,3.177171e+00,4.206398e+00,2.436657e+00,5.712499e+00,3.815709e+00,3.789560e+00,1.387479e+01,2.283099e+00,2.092956e+00,5.752215e-01,1.051493e-01,2.564490e+01,1.541360e+01,2.004946e+01,3.773886e+01
3.965040e+00,1.100000e+00,9.050000e+01,1.414537e+00,4.942817e+02,4.410900e+01,3.196669e+00,4.135319e+00,2.395483e+00,5.615970e+00,3.751232e+00,3.725525e+00,1.364034e+01,2.247125e+00,2.062328e+00,5.652547e-01,1.033434e-01,2.548155e+01,1.532289e+01,2.095364e+01,3.727562e+01
3.965040e+00,1.175000e+00,9.050000e+01,1.434630e+00,4.974400e+02,4.431109e+01,3.215684e+00,4.067570e+00,2.356238e+00,5.523964e+00,3.689776e+00,3.664490e+00,1.341687e+01,2.212725e+00,2.032936e+00,5.557658e-01,1.016234e-01,2.532443e+01,1.523548e+01,2.181814e+01,3.683292e+01
3.965040e+00,1.250000e+00,9.050000e+01,1.454500e+00,5.005382e+02,4.450915e+01,3.234254e+00,4.002877e+00,2.318763e+00,5.436107e+00,3.631091e+00,3.606207e+00,1.320348e+01,2.179778e+00,2.004692e+00,5.467145e-01,9.998213e-02,2.517306e+01,1.515111e+01,2.264614e+01,3.640912e+01
3.965040e+00,1.325000e+00,9.050000e+01,1.474160e+00,5.035787e+02,4.470334e+01,3.252400e+00,3.941000e+00,2.282919e+00,5.352076e+00,3.574962e+00,3.550463e+00,1.299938e+01,2.148176e+00,1.977517e+00,5.380661e-01,9.841341e-02,2.502691e+01,1.506951e+01,2.344061e+01,3.600270e+01
3.965040e+00,1.400000e+00,9.050000e+01,1.493623e+00,5.065644e+02,4.489387e+01,3.270147e+00,3.881728e+00,2.248584e+00,5.271581e+00,3.521194e+00,3.497064e+00,1.280387e+01,2.117823e+00,1.951340e+00,5.297895e-01,9.691166e-02,2.488557e+01,1.499046e+01,2.420408e+01,3.561236e+01
3.965040e+00,1.475000e+00,9.050000e+01,1.512898e+00,5.094989e+02,4.508099e+01,3.287523e+00,3.824866e+00,2.215646e+00,5.194360e+00,3.469614e+00,3.445837e+00,1.261631e+01,2.088631e+00,1.926096e+00,5.218568e-01,9.547185e-02,2.474875e+01,1.491381e+01,2.493875e+01,3.523695e+01
3.965040e+00,1.550000e+00,9.050000e+01,1.531995e+00,5.123832e+02,4.526477e+01,3.304541e+00,3.770249e+00,2.184007e+00,5.120186e+00,3.420069e+00,3.396632e+00,1.243616e+01,2.060524e+00,1.901727e+00,5.142436e-01,9.408964e-02,2.461602e+01,1.483933e+01,2.564676e+01,3.487539e+01
3.965040e+00,1.625000e+00,9.050000e+01,1.550924e+00,5.152207e+02,4.544545e+01,3.321224e+00,3.717719e+00,2.153579e+00,5.048849e+00,3.372419e+00,3.349308e+00,1.226289e+01,2.033430e+00,1.878180e+00,5.069275e-01,9.276099e-02,2.448717e+01,1.476692e+01,2.632985e+01,3.452675e+01
3.965040e+00,1.700000e+00,9.050000e+01,1.569703e+00,5.169426e+02,4.555504e+01,3.331321e+00,3.669439e+00,2.125611e+00,4.983282e+00,3.328623e+00,3.305812e+00,1.210364e+01,2.007967e+00,1.855512e+00,5.002559e-01,9.154601e-02,2.429743e+01,1.465561e+01,2.707527e+01,3.416054e+01
3.965040e+00,1.775000e+00,9.050000e+01,1.588453e+00,5.169426e+02,4.555504e+01,3.331322e+00,3.626125e+00,2.100520e+00,4.924460e+00,3.289332e+00,3.266790e+00,1.196077e+01,1.984265e+00,1.833610e+00,4.943509e-01,9.046540e-02,2.401062e+01,1.448262e+01,2.793607e+01,3.375731e+01
3.965040e+00,1.850000e+00,9.050000e+01,1.607203e+00,5.169426e+02,4.555504e+01,3.331322e+00,3.583822e+00,2.076015e+00,4.867010e+00,3.250958e+00,3.228679e+00,1.182123e+01,1.961116e+00,1.812219e+00,4.885837e-01,8.941001e-02,2.373051e+01,1.431366e+01,2.877679e+01,3.336349e+01
3.965040e+00,1.925000e+00,9.050000e+01,1.625953e+00,5.169426e+02,4.555504e+01,3.331322e+00,3.542494e+00,2.052075e+00,4.810885e+00,3.213469e+00,3.191447e+00,1.168491e+01,1.938501e+00,1.791321e+00,4.829494e-01,8.837895e-02,2.345686e+01,1.414860e+01,2.959811e+01,3.297875e+01
3.965040e+00,2.000000e+00,9.050000e+01,1.644704e+00,5.169426e+02,4.555504e+01,3.331322e+00,3.502109e+00,2.028681e+00,4.756039e+00,3.176834e+00,3.155064e+00,1.155170e+01,1.916402e+00,1.770899e+00,4.774437e-01,8.737141e-02,2.318944e+01,1.398730e+01,3.040071e+01,3.260279e+01
4.173150e+00,5.000000e-01,9.525000e+01,1.232954e+00,4.825226e+02,4.436368e+01,3.021044e+00,4.831415e+00,2.816248e+00,6.606164e+00,4.419470e+00,3.820103e+00,1.597983e+01,2.544393e+00,2.360218e+00,6.304880e-01,1.154398e-01,2.723737e+01,1.629826e+01,1.234061e+01,4.198946e+01
4.173150e+00,5.750000e-01,9.525000e+01,1.255562e+00,4.865495e+02,4.462469e+01,3.045273e+00,4.723878e+00,2.753564e+00,6.459124e+00,4.321101e+00,3.735076e+00,1.562415e+01,2.492681e+00,2.316697e+00,6.159975e-01,1.128171e-01,2.699931e+01,1.616807e+01,1.367754e+01,4.129640e+01
4.173150e+00,6.500000e-01,9.525000e+01,1.277765e+00,4.904648e+02,4.487790e+01,3.068644e+00,4.623355e+00,2.694970e+00,6.321676e+00,4.229150e+00,3.655595e+00,1.529167e+01,2.444069e+00,2.275522e+00,6.024790e-01,1.103687e-01,2.677537e+01,1.604528e+01,1.493049e+01,4.064697e+01
4.173150e+00,7.250000e-01,9.525000e+01,1.299597e+00,4.942775e+02,4.512398e+01,3.091235e+00,4.529041e+00,2.639993e+00,6.192717e+00,4.142877e+00,3.581022e+00,1.497973e+01,2.398223e+00,2.236464e+00,5.898182e-01,1.080743e-01,2.656381e+01,1.592898e+01,1.610925e+01,4.003612e+01
4.173150e+00,8.000000e-01,9.525000e+01,1.321089e+00,4.979956e+02,4.536352e+01,3.113116e+00,4.440258e+00,2.588242e+00,6.071321e+00,4.061664e+00,3.510823e+00,1.468608e+01,2.354861e+00,2.199327e+00,5.779198e-01,1.059168e-01,2.636318e+01,1.581842e+01,1.722198e+01,3.945966e+01
4.173150e+00,8.750000e-01,9.525000e+01,1.342265e+00,5.016256e+02,4.559701e+01,3.134344e+00,4.356437e+00,2.539382e+00,5.956709e+00,3.984990e+00,3.444548e+00,1.440885e+01,2.313744e+00,2.163942e+00,5.667035e-01,1.038819e-01,2.617228e+01,1.571299e+01,1.827556e+01,3.891403e+01
4.173150e+00,9.500000e-01,9.525000e+01,1.363148e+00,5.051736e+02,4.582490e+01,3.154970e+00,4.277090e+00,2.493130e+00,5.848216e+00,3.912408e+00,3.381810e+00,1.414641e+01,2.274663e+00,2.130161e+00,5.561011e-01,1.019574e-01,2.599009e+01,1.561214e+01,1.927583e+01,3.839620e+01
4.173150e+00,1.025000e+00,9.525000e+01,1.383759e+00,5.086448e+02,4.604757e+01,3.175039e+00,4.201799e+00,2.449243e+00,5.745267e+00,3.843537e+00,3.322278e+00,1.389738e+01,2.237441e+00,2.097853e+00,5.460538e-01,1.001329e-01,2.581574e+01,1.551544e+01,2.022784e+01,3.790358e+01
4.173150e+00,1.100000e+00,9.525000e+01,1.404116e+00,5.120439e+02,4.626535e+01,3.194590e+00,4.130200e+00,2.407508e+00,5.647368e+00,3.778043e+00,3.265667e+00,1.366057e+01,2.201921e+00,2.066904e+00,5.365112e-01,9.839926e-02,2.564850e+01,1.542249e+01,2.113592e+01,3.743392e+01
4.173150e+00,1.175000e+00,9.525000e+01,1.424233e+00,5.153751e+02,4.647854e+01,3.213657e+00,4.061978e+00,2.367741e+00,5.554085e+00,3.715637e+00,3.211725e+00,1.343493e+01,2.167964e+00,2.037214e+00,5.274290e-01,9.674861e-02,2.548772e+01,1.533297e+01,2.200386e+01,3.698524e+01
4.173150e+00,1.250000e+00,9.525000e+01,1.444127e+00,5.186418e+02,4.668740e+01,3.232270e+00,3.996855e+00,2.329781e+00,5.465041e+00,3.656067e+00,3.160233e+00,1.321953e+01,2.135451e+00,2.008691e+00,5.187690e-01,9.517408e-02,2.533283e+01,1.524657e+01,2.283501e+01,3.655581e+01
4.173150e+00,1.325000e+00,9.525000e+01,1.463809e+00,5.218480e+02,4.689221e+01,3.250461e+00,3.934585e+00,2.293483e+00,5.379897e+00,3.599107e+00,3.110998e+00,1.301358e+01,2.104272e+00,1.981255e+00,5.104967e-01,9.366950e-02,2.518338e+01,1.516305e+01,2.363223e+01,3.614414e+01
4.173150e+00,1.400000e+00,9.525000e+01,1.483293e+00,5.249968e+02,4.709318e+01,3.268254e+00,3.874950e+00,2.258722e+00,5.298356e+00,3.544557e+00,3.063846e+00,1.281634e+01,2.074332e+00,1.954832e+00,5.025822e-01,9.222950e-02,2.503895e+01,1.508221e+01,2.439811e+01,3.574888e+01
4.173150e+00,1.475000e+00,9.525000e+01,1.502587e+00,5.280905e+02,4.729047e+01,3.285667e+00,3.817759e+00,2.225385e+00,5.220156e+00,3.492241e+00,3.018626e+00,1.262718e+01,2.045545e+00,1.929357e+00,4.949988e-01,9.084931e-02,2.489910e+01,1.500380e+01,2.513500e+01,3.536881e+01
4.173150e+00,1.550000e+00,9.525000e+01,1.521703e+00,5.311319e+02,4.748429e+01,3.302724e+00,3.762836e+00,2.193370e+00,5.145058e+00,3.442002e+00,2.975199e+00,1.244552e+01,2.017833e+00,1.904770e+00,4.877226e-01,8.952461e-02,2.476354e+01,1.492768e+01,2.584495e+01,3.500287e+01
4.173150e+00,1.625000e+00,9.525000e+01,1.540650e+00,5.341234e+02,4.767479e+01,3.319443e+00,3.710027e+00,2.162588e+00,5.072851e+00,3.393696e+00,2.933444e+00,1.227086e+01,1.991126e+00,1.881018e+00,4.807322e-01,8.825156e-02,2.463195e+01,1.485367e+01,2.652979e+01,3.465008e+01
4.173150e+00,1.700000e+00,9.525000e+01,1.559441e+00,5.362548e+02,4.781046e+01,3.331321e+00,3.660853e+00,2.133923e+00,5.005612e+00,3.348714e+00,2.894563e+00,1.210821e+01,1.965838e+00,1.858127e+00,4.742607e-01,8.707046e-02,2.445732e+01,1.475206e+01,2.725345e+01,3.428810e+01
4.173150e+00,1.775000e+00,9.525000e+01,1.578191e+00,5.362548e+02,4.781046e+01,3.331321e+00,3.617359e+00,2.108571e+00,4.946142e+00,3.308929e+00,2.860173e+00,1.196436e+01,1.942483e+00,1.836051e+00,4.686261e-01,8.603600e-02,2.416675e+01,1.457679e+01,2.811773e+01,3.388074e+01
4.173150e+00,1.850000e+00,9.525000e+01,1.596941e+00,5.362548e+02,4.781046e+01,3.331322e+00,3.574887e+00,2.083814e+00,4.888068e+00,3.270078e+00,2.826591e+00,1.182388e+01,1.919675e+00,1.814494e+00,4.631239e-01,8.502583e-02,2.388301e+01,1.440564e+01,2.896171e+01,3.348294e+01
4.173150e+00,1.925000e+00,9.525000e+01,1.615691e+00,5.362548e+02,4.781046e+01,3.331322e+00,3.533400e+00,2.059631e+00,4.831342e+00,3.232128e+00,2.793789e+00,1.168666e+01,1.897398e+00,1.793437e+00,4.577493e-01,8.403911e-02,2.360584e+01,1.423847e+01,2.978611e+01,3.309437e+01
